طبقه,زیربنا,خواب,تلفن,آشپزخانه,سرویس,کفپوش,OPEN,پارکینگ,انباری,بالکن,غربی,شرقی,شمالی,جنوبی,code
1,102,2,1,MDF,ايراني فرنگي,سراميک,0,0,0,1,0,0,1,0,10334435
4,67,1,1,هایگلاس,ايراني فرنگي,سنگ,1,0,0,1,0,0,1,0,10217737
3,79,2,1,هایگلاس,ايراني فرنگي,سراميک,0,0,1,1,0,0,1,0,10334437
3,97,3,1,MDF,ايرانی,سراميک,1,0,1,1,1,1,0,0,10130338
4,193,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10334440
1,94,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,3523626
4,104,2,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,3423873
3,106,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10245418
2,120,2,1,MDF,فرنگی,سنگ,1,0,1,1,0,0,1,0,10256609
3,86,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10206668
6,120,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10269172
2,115,2,2,چوبي فلزي,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10180293
1,120,3,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10126799
2,57,1,1,MDF,ايراني فرنگي,موکت,0,0,0,0,0,0,0,1,3837458
3,107,2,1,MDF,ايرانی,پارکت,1,0,1,0,0,0,0,1,10203215
5,145,3,3,MDF,ايراني فرنگي,پارکت,1,0,0,1,0,0,0,0,10203125
1,130,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10276037
3,73,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10334452
5,65,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10334453
2,49,1,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,0,10217369
همكف,85,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10188493
9,300,4,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10298955
3,275,3,1,چوبي فلزي,ايرانی,سراميک,0,0,1,1,0,0,0,1,10114602
5,82,2,1,MDF,ايرانی,سراميک,1,0,0,1,0,0,1,0,10298950
4,120,2,1,MDF,ايراني فرنگي,پارکت سنگ,1,0,1,0,0,0,1,0,10261207
4,236,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10254343
3,130,2,1,MDF,ايراني فرنگي,پارکت,1,0,0,1,0,0,1,0,10218388
4,67,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10299506
1,69,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10334465
1,65,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10334469
2,125,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,1,0,0,10334473
2,301,3,1,فرنيش,ايراني فرنگي,سنگ,1,0,1,1,0,1,1,1,10253890
8,87,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10080058
4,54,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10334483
4,185,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,3818006
1,130,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10183400
3,212,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10275045
4,120,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,1,0,0,3736134
6,103,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,1,0,0,10146043
2,45,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10146599
3,84,2,1,هایگلاس,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10297009
1,49,1,1,MDF,ايرانی,سراميک,1,0,0,1,0,0,0,0,10275576
3,96,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10265026
1,95,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,1,0,1,3654152
3,80,2,1,MDF,ايراني فرنگي,سراميک,0,0,1,1,1,0,0,0,10264153
2,116,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10275535
2,120,2,1,MDF,ايراني فرنگي,سنگ سراميک,1,0,1,1,0,0,0,1,10275584
2,135,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10266234
7,200,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,1,10122927
3,140,2,1,MDF,ايراني فرنگي,سنگ,1,0,0,1,0,0,0,1,10120714
2,142,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10254866
13,164,3,1,چوبي,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10242229
2,65,1,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,1,10053502
2,118,2,1,فلزي,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,3884585
22,112,2,1,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10334501
4,63,1,1,MDF,ايراني فرنگي,پارکت,1,0,0,0,0,0,0,1,10090845
1,64,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10334510
3,55,1,1,MDF,فرنگی,سراميک,1,0,1,1,0,0,1,0,2924291
1,123,3,1,MDF,فرنگی,سراميک,1,0,1,0,0,0,0,1,10182967
3,50,1,1,MDF,فرنگی,سراميک,1,0,1,0,0,0,1,0,10297418
1,183,3,1,دلخواه,ايراني فرنگي,سراميک,0,0,1,1,0,0,1,0,10263675
4,91,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,0,10265837
4,78,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10334512
5,73,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,0,10182087
1,108,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,3828056
1,93,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10334513
4,142,3,1,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10261009
1,150,3,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10203326
5,110,2,1,دلخواه,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10254080
5,120,2,1,دلخواه,ايراني فرنگي,سنگ,0,0,1,1,0,0,0,1,3829574
همكف,38,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10262343
1,44,1,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10334518
1,68,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,1,0,0,1,10334520
3,90,2,1,MDF,ايراني فرنگي,سراميک,0,0,0,1,0,0,1,0,10274919
3,50,1,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,0,10334523
3,142,3,1,چوبي,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10334524
2,73,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10334525
1,126,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10334528
2,70,2,1,MDF,ايرانی,پارکت,1,0,1,0,0,0,1,0,10205778
5,73,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10275037
16,112,2,1,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10333690
1,82,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,1,10253471
3,96,2,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10253473
16,113,2,0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10250288
2,90,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10248969
3,107,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10246144
2,125,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10217859
2,46,1,1,MDF,ايرانی,سنگ,1,0,1,1,0,0,1,0,10120661
3,69,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10147038
2,50,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10266624
3,65,2,1,هایگلاس,ايرانی,سراميک,1,0,1,0,0,1,0,0,10201744
4,64,1,1,MDF,ايرانی,پارکت,1,0,0,1,0,0,1,0,10125591
2,135,3,1,ندارد,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10126008
3,85,2,1,MDF,ايرانی,سراميک,1,0,0,1,0,0,1,0,10334573
4,75,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10162055
2,80,1,1,MDF,ايرانی,سنگ,1,0,1,0,0,0,0,1,3185486
3,80,2,1,MDF,ايرانی,پارکت,1,0,1,0,0,0,0,1,10334578
3,65,1,1,فلزي,ايرانی,سراميک,0,0,1,0,0,0,1,0,10334581
2,81,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10334583
1,57,1,1,MDF,ايرانی,پارکت,1,0,0,1,0,0,0,1,10334585
2,274,4,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10334589
2,125,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10268142
1,65,2,1,MDF,ايرانی,پارکت,1,0,1,1,0,0,0,1,10204564
4,45,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10334597
3,70,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10334604
همكف,80,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10334610
3,110,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10334633
همكف,116,2,2,MDF,فرنگی,سراميک,1,0,1,0,0,0,1,0,10334636
3,107,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10254792
4,75,1,1,MDF,ايراني فرنگي,موزائيک,1,0,1,1,0,0,1,1,10334637
3,110,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10334645
1,55,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,1,1,0,0,10334667
2,61,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10334673
4,53,1,0,فلزي,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10250559
4,71,2,1,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10334677
1,93,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10122819
4,100,2,1,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10052474
3,55,1,0,MDF,ايرانی,سراميک,1,0,1,1,1,1,0,0,3881201
مختلف,130,3,1,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10334721
2,55,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10129955
2,85,2,1,MDF,ايرانی,سنگ,1,0,1,0,0,0,0,1,10267587
1,45,1,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,0,10334731
10,65,1,1,MDF,ايرانی,پارکت,1,0,1,0,0,0,0,1,10267360
4,86,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10254051
3,47,1,1,MDF,ايرانی,پارکت,0,0,1,0,0,0,1,0,10334766
5,61,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10243020
3,121,3,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,3839733
3,68,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10272183
5,152,3,1,MDF,ايراني فرنگي,لامنيت,1,0,1,1,0,0,0,1,10146680
3,124,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10005751
1,107,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10118326
2,182,4,1,MDF,فرنگی,پارکت,0,0,1,1,0,0,0,1,10246390
4,82,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10263350
5,100,2,1,هایگلاس,ايرانی,سراميک,1,0,0,1,0,0,0,1,3966542
2,107,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,0,10255500
2,110,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10119773
3,120,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10299633
1,101,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10332363
2,95,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10274808
4,105,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10274806
2,76,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,3886624
1,84,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,1,0,10334840
4,209,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10297622
3,56,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10268085
2,80,1,1,MDF,ايراني فرنگي,لامنيت,1,0,0,1,0,0,0,1,10265356
1,165,3,1,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,3754549
1,138,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10298896
3,71,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10298892
4,83,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10334848
همكف,42,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,1,0,10334850
1,90,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10322219
3,66,1,1,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,1,0,10334853
4,40,1,1,MDF,ايرانی,سراميک,1,0,0,1,0,0,0,0,10334861
1,95,1,1,MDF,ايرانی,موزائيک,1,0,0,1,0,0,1,0,3885611
4,105,2,1,چوبي,ايراني فرنگي,لامنيت,1,0,1,1,0,0,0,0,10334865
4,51,1,1,MDF,ايرانی,پارکت,1,0,1,0,0,0,1,0,3667995
5,75,2,1,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,3836811
2,68,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10334872
3,100,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10119946
1,103,2,1,MDF,ايراني فرنگي,سنگ,0,0,1,0,0,0,0,0,10273009
4,90,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10217298
2,85,2,1,MDF,ايراني فرنگي,سنگ,1,0,0,1,0,0,0,1,10188136
7,150,3,1,چوبي,ايراني فرنگي,سنگ,1,0,1,1,1,0,0,1,10334912
3,89,2,1,MDF,ايراني فرنگي,لامنيت,1,0,0,1,1,0,0,1,10334916
2,122,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,1,10244726
1,146,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10275840
3,180,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10259847
همكف,60,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10334941
3,78,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10334951
4,50,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,1,0,10203976
4,90,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,1,0,0,0,10268236
2,104,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10334954
4,64,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10334957
2,68,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10334958
2,47,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10298819
2,69,2,1,MDF,ايرانی,پارکت,1,0,1,1,0,0,0,1,10334959
5,110,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10334960
2,136,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10334963
4,81,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10334964
3,52,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10334966
4,51,1,1,MDF,ايرانی,موکت,1,0,1,0,0,0,1,0,10334968
4,70,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10201798
6,100,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,0,1,10204371
4,103,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10334976
2,114,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10334977
1,152,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10259165
1,68,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,1,0,10247341
2,226,3,1,MDF,ايراني فرنگي,پارکت سراميک,1,0,1,1,0,0,1,0,10334980
4,74,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10126566
18,129,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10334981
1,96,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10334982
3,100,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10334984
4,103,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10334989
2,88,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10335002
3,69,3,1,MDF,ايرانی,پارکت,1,0,1,1,0,0,1,0,10335003
4,85,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,0,0,10335004
4,78,1,1,هایگلاس,ايراني فرنگي,پارکت,1,0,1,1,1,0,0,1,10335010
1,50,1,1,MDF,ايرانی,موزائيک,1,0,1,0,0,1,0,0,10335011
2,58,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10335021
1,90,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10335034
4,91,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,0,0,10335036
2,101,2,1,MDF,ايراني فرنگي,سنگ,1,0,0,1,0,0,0,1,10125835
1,95,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10335072
3,100,0,1,آبدارخانه,ايرانی,سراميک,0,0,1,1,0,0,0,1,3879248
3,153,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10257431
همكف,157,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10335092
3,100,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,0,0,0,1,0,10301419
1,270,4,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10119620
1,90,2,1,دلخواه,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10257162
5,111,3,0,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10165210
5,134,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10335137
2,120,2,1,هایگلاس,ايرانی,سنگ,1,0,1,1,0,0,1,1,10274052
2,89,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10204707
3,90,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,1,0,10262765
2,134,3,1,فلزي,ايرانی,سراميک,0,0,1,0,0,0,1,1,10335163
3,131,3,1,هایگلاس,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10335170
2,50,1,1,MDF,فرنگی,سنگ,1,0,1,0,0,0,0,0,10299225
همكف,60,1,0,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10335175
1,80,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10201468
1,97,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10335188
2,67,1,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,1,0,1,0,10302096
4,97,3,1,MDF,ايراني فرنگي,لامنيت,1,0,1,1,0,0,0,1,10302095
2,104,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10302094
4,107,3,1,MDF,ايراني فرنگي,سنگ,0,0,0,0,0,0,0,0,10117769
4,60,1,1,هایگلاس,ايرانی,سراميک,1,0,1,0,0,0,1,0,10335192
همكف,108,2,1,چوبي فلزي,ايرانی,موکت,0,0,1,0,0,0,1,0,10264092
2,36,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10185110
1,112,2,0,MDF,ايراني فرنگي,لامنيت,1,0,1,1,0,0,1,0,10335184
3,108,2,1,MDF,ايراني فرنگي,سنگ,1,0,0,1,0,0,0,1,10335207
2,45,1,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,1,0,10243745
2,49,1,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,1,0,10335219
3,60,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,1,0,10263158
7,132,3,1,MDF,ايرانی,سراميک,1,0,1,1,0,0,0,1,10200334
3,47,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10335220
1,56,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10249955
1,169,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,10006167
8,140,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10247855
3,121,3,1,MDF,ايراني فرنگي,سنگ,1,0,0,1,0,0,0,1,10206284
3,51,1,1,MDF,ايرانی,سراميک,1,0,0,1,0,0,1,0,10269620
7,87,2,1,MDF,ايرانی,پارکت,1,0,1,1,0,0,0,1,10275959
1,47,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,1,0,10335222
1,62,1,0,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10332767
5,70,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10297421
5,72,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,0,1,10297405
4,130,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,0,10267127
2,163,3,1,MDF,ايراني فرنگي,موکت,1,0,1,1,0,0,1,0,10147004
5,110,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10274305
3,77,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10299183
3,78,2,1,MDF,ايرانی,پارکت,1,0,1,0,0,0,0,1,10335234
4,58,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,0,10298582
2,45,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,0,10297685
3,80,2,0,فلزي,ايراني فرنگي,سراميک,0,0,1,1,1,1,0,0,10262658
زیرهمكف,70,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10200978
6,132,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,0,1,3959769
1,74,2,1,MDF,ايراني فرنگي,سراميک,0,0,1,1,0,0,1,1,10201009
2,105,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10296682
2,127,2,0,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10276099
3,85,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10276188
3,86,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,0,0,0,1,10161695
2,117,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10276201
زیرهمكف,70,1,1,فلزي,ايرانی,سراميک,1,0,0,0,0,0,0,1,3188465
3,93,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,3932662
زیرهمكف,45,1,1,MDF,فرنگی,سراميک,1,0,1,0,0,0,0,0,10268310
2,49,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,0,10335285
3,53,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10335286
1,83,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10335287
2,158,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10122534
1,75,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10275224
1,93,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,0,0,1,0,10335305
5,193,3,1,چوبي,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10335309
3,60,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,1,0,10335310
5,110,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10116191
3,90,2,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,1,10335319
2,105,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10268472
5,90,2,1,هایگلاس,ايرانی,سنگ,1,0,1,1,0,0,1,0,10335322
1,53,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,0,0,10335325
3,83,2,1,دلخواه,ايراني فرنگي,سراميک,1,0,0,0,0,0,1,0,10335327
4,57,1,1,MDF,ايرانی,سراميک,0,0,1,0,0,0,1,0,10335329
4,50,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10335330
2,50,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10335333
2,71,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10335335
2,92,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,0,10335338
1,80,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,1,0,10335345
3,60,1,1,MDF,ايرانی,سراميک,1,0,1,0,0,0,1,0,10335352
4,56,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,0,10335357
همكف,134,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,1,3740983
3,100,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,0,0,0,1,0,10335361
3,82,2,1,هایگلاس,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10335362
5,106,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,0,1,10335365
3,107,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,1,0,10335366
4,82,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,0,1,10335367
1,114,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,1,0,0,0,10335397
1,110,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10335399
5,61,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,0,0,0,1,10181703
4,140,3,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,0,0,1,0,10335425
4,80,2,1,MDF,ايرانی,سراميک,1,0,1,1,0,1,0,0,10335432
1,173,3,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,0,0,1,0,10335437
3,127,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,0,0,1,0,10335447
همكف,40,1,1,MDF,ايرانی,سراميک,1,0,0,0,0,0,0,1,10252256
4,50,1,1,MDF,ايرانی,سراميک,0,0,0,0,0,0,0,1,3995446
