Unnamed: 0,کد ملک,تاریخ,آدرس,زیربنا,طبقه,سن بنا,قیمت واحد,قیمت کل
,10118233,1403/06/17,لویزان شیان 3,114,1,22,135087719,15400000000
,10267109,1403/06/17,آیت الله كاشانی بلوار اباذر,182,5,18,140100000,25500000000
,10449691,1403/06/17,آیت الله كاشانی خ نجف زاده فروتن,140,2,2,150000000,21000000000
,10347672,1403/06/17,بزرگراه رسالت نرسیده به سرسبز,70,3,25,100000000,7000000000
,10346892,1403/06/17,آیت الله كاشانی خ اللهی,103,2,28,90000000,9270000000
,10272282,1403/06/17,ملاصدرا شیرازجنوبی,118,2,30,144060000,17000000000
,10347290,1403/06/17,آیت الله كاشانی خ اباذر,98,3,0,147950000,14500000000
,10347475,1403/06/17,نارمك خ گلستان,120,5,0,125000000,15000000000
,10349929,1403/06/17,بلوارفردوس شرق خ عقیل,180,4,12,138888000,25000000000
,10259116,1403/06/17,ازگل خ نوبهار,105,1,4,165000000,17325000000
,10297529,1403/06/17,نارمك میدان 77,107,4,30,74000000,7918000000
,10184186,1403/06/17,دارآباد خ افتخاری خ رجبی,171,3,19,102339000,17500000000
,3563059,1403/06/17,مینی سیتی شهرك محلاتی,130,3,30,246153000,32000000000
,10199031,1403/06/17,پیروزی خ نبردشمالی,135,2,0,92592000,12500000000
,10145314,1403/06/17,فرجام نرسیده به خ احدزاده,133,3,4,110526000,14700000000
,10163307,1403/06/17,اشرفی اصفهانی بالاتر از حكیم,147,3,0,170000000,24990000000
,3877993,1403/06/17,شیخ بهائی نرسیده به خ عرفی شیرازی,184,1,10,140000000,25760000000
,10217782,1403/06/17,فرجام خ 37,105,5,9,105000000,11025000000
,10301661,1403/06/17,جنت آباد جنوبی خ سوم,107,2,22,128970000,13800000000
,10251488,1403/06/17,اشرفی اصفهانی شهرك هما,310,2,4,370967000,115000000000
,10271002,1403/06/17,نارمك خ افشاری,72,2,21,79160000,5700000000
,10347829,1403/06/17,پیروزی خ افراسیابی,128,4,0,125000000,16000000000
,10348095,1403/06/17,نارمك میدان 27,100,4,20,85000000,8500000000
,10246126,1403/06/17,بزرگراه رسالت خ حیدرخانی,110,2,0,104540000,11500000000
,10348346,1403/06/17,هفت تیر خ بهار شیراز,60,1,20,95000000,5700000000
,10123138,1403/06/17,ملاصدرا خ خوارزمی خ گلریز,145,1,0,175000000,25375000000
,10264386,1403/06/17,خواجه نصیر خ سرباز,54,4,12,59259000,3200000000
,10299462,1403/06/17,خواجه نظام خ اجاره دار,47,3,21,57440000,2700000000
,10204838,1403/06/17,سهروردی شمالی خ ابن یمین,150,3,22,266666000,40000000000
,10296705,1403/06/17,سبلان شمالی نرسیده به خ حسنی,90,1,30,52000000,4680000000
,10053480,1403/06/17,بلوار مرزداران شهرك ژاندارمری,72,3,21,111111000,8000000000
,10187647,1403/06/17,آپادانا نرسیده به ك میناب,120,4,1,180000000,21600000000
,10334870,1403/06/17,خواجه نصیر نرسیده به خ غفوری,78,1,20,77560000,6050000000
,10147074,1403/06/17,پونك خ گلزار,176,5,17,125000000,22000000000
,3880356,1403/06/17,قائم مقام نرسیده به خ دهم,250,2,30,105000000,26250000000
,10449690,1403/06/17,طرشت شمالی نرسیده به كوچه شیخ عباسی,124,2,0,80645000,10000000000
,10217940,1403/06/17,خواجه نظام خ اجاره دار,120,1,6,69160000,8300000000
,10347168,1403/06/17,پاسداران خ فرخی یزدی,114,2,18,144736000,16500000000
,3998971,1403/06/17,بلوار فردوس شرق خ ابراهیمی,163,3,1,105521000,17200000000
,10449689,1403/06/17,پاسداران بوستان,152,زیرهمكف,22,144736000,22000000000
,10242316,1403/06/17,پاسداران نگارستان,123,4,18,113821000,14000000000
,10117560,1403/06/17,سبلان شمالی خ محسن آزادی,94,1,2,75000000,7050000000
,10079386,1403/06/17,هروی حسین آباد خ مفتوحی,102,1,9,156862000,16000000000
,3643819,1403/06/17,خواجه نصیر خ مقدم,107,3,29,74766000,8000000000
,10336320,1403/06/17,الهیه خ گلنار,192,6,12,260416000,50000000000
,10348472,1403/06/17,ظفر بلوار آرش,146,2,0,189000000,27594000000
,10347367,1403/06/17,ظفر زرگنده عطاری مقدم خ حیدری,86,همكف,11,130000000,11180000000
,10267369,1403/06/17,میرداماد میدان مادر,170,4,2,210000000,35700000000
,10296902,1403/06/17,نظام آباد خ مدنی جنوبی خ رجبی,67,4,6,67160000,4500000000
,10347333,1403/06/17,شمس آباد خ كرد,132,5,6,100000000,13200000000
,10346320,1403/06/17,خواجه عبدالله خ تیسفون,98,1,1,175000000,17150000000
,10349443,1403/06/17,قیطریه تقاطع كاوه و اندرزگو,155,4,12,158064000,24500000000
,10348026,1403/06/17,فرمانیه كوهستان,138,2,5,210144000,29000000000
,10351978,1403/06/17,فرجام غربی خ حیدرخانی,60,1,30,83330000,5000000000
,10334592,1403/06/17,بنی هاشم خ قدیری,104,4,0,115380000,12000000000
,10449688,1403/06/17,فرمانیه خ شریفی منش,105,2,0,200000000,21000000000
,10276198,1403/06/17,خواجه عبدالله بالاتراز خ تیسفون,100,1,30,120000000,12000000000
,10258293,1403/06/17,شمس اباد نرسیده به میدان ملت,78,4,13,108974000,8500000000
,10347735,1403/06/17,فرمانیه خ سعیدی,150,3,18,200000000,30000000000
,10118535,1403/06/17,اقدسیه موحد دانش,88,2,0,175000000,15400000000
,10254474,1403/06/17,مجیدیه جنوبی خ استاد حسن بنا,82,3,16,90240000,7400000000
,10249193,1403/06/17,لویزان شیان خ تجلو,175,5,7,135000000,23625000000
,10271893,1403/06/17,دربند خ اسداللهی,117,1,27,126500000,14800500000
,3666187,1403/06/17,شهیدعراقی خ كشوری,140,2,3,140000000,19600000000
,10247322,1403/06/17,بزرگراه رسالت خ كرمان جنوبی,53,4,26,75470000,4000000000
,10199383,1403/06/17,شهرك غرب خ سپهر خ درختی,100,1,13,180000000,18000000000
,10206626,1403/06/17,شهرك غرب بلوار پاكنژاد,140,همكف,20,195000000,27300000000
,10120647,1403/06/17,شهرك غرب خ سپهر,109,1,17,137610000,15000000000
,10204730,1403/06/17,بزرگراه رسالت جنب مترو باقری,125,3,0,110000000,13750000000
,10253016,1403/06/17,سعادت آباد بالاتر از شهرداری,130,2,30,400000000,52000000000
,10206830,1403/06/17,سعادت آباد خ صرافهای جنوبی,140,1,19,130000000,18200000000
,10051669,1403/06/17,دروازه شمیران خ گودرزی,95,3,1,100000000,9500000000
,10299613,1403/06/17,بزرگراه رسالت كرمان جنوبی,64,4,16,80000000,5120000000
,10349746,1403/06/17,تهرانپارس خ 138غربی,144,5,17,92360000,13300000000
,3786029,1403/06/17,سعادت آباد بلوار فرحزادی نرسیده به دوراهی ایثار,100,2,5,140000000,14000000000
,10301099,1403/06/17,جشنواره خ درختی,62,همكف,20,74190000,4600000000
,10266196,1403/06/17,تهرانپارس نرسیده به خ 198/1,75,4,22,78660000,5900000000
,10201075,1403/06/17,سعادت آباد بلوار پاكنژاد میدان سرو,153,2,19,180000000,27540000000
,10297185,1403/06/17,وحیدیه زركش خ گلشن دوست,52,4,17,65000000,3380000000
,10350857,1403/06/17,وحیدیه نرسیده به خ تسلیحات,52,4,2,84610000,4400000000
,10257502,1403/06/17,نارمك خ آیت,57,2,0,92000000,5244000000
,10127869,1403/06/17,نارمك میدان 32,77,3,10,110000000,8470000000
,3997665,1403/06/17,نارمك خ مدائن,93,1,15,86020000,8000000000
,10127329,1403/06/17,فرجام خ مظاهری,75,همكف,25,120000000,9000000000
,10261472,1403/06/13,دربند خ گلابدره,50,3,15,57000000,2850000000
,10269384,1403/06/13,اشرفی اصفهانی پیامبر شرقی,125,4,0,235000000,29375000000
,2955114,1403/06/13,كن خ سولقان شهرك شهدا,92,4,0,55000000,5060000000
,10346551,1403/06/13,بلوار فردوس خ سلیمی جهرمی,100,3,28,130000000,13000000000
,10272942,1403/06/13,اشرفی اصفهانی خ پیامبر شرقی,127,2,9,130000000,16510000000
,10300229,1403/06/13,پیروزی خ تاجری,92,5,0,65217000,6000000000
,10349567,1403/06/13,بلوار فردوس خ ظرافتی,73,3,0,164383000,12000000000
,10298739,1403/06/13,پیروزی بلوارابوذر بین پل اول و دوم,112,1,12,80357000,9000000000
,10300950,1403/06/13,شهرك راه آهن بلواركوهك,91,15,7,90100000,8200000000
,10256679,1403/06/13,لویزان خ مباركی,72,4,20,100000000,7200000000
,10123261,1403/06/13,شهران شمالی فلكه دوم,115,6,20,100000000,11500000000
,10243625,1403/06/13,فرجام بالاتر از سراج,116,2,30,86206000,10000000000
,10349993,1403/06/13,نیرو هوایی خ ششم,65,4,15,76153000,4950000000
,10263978,1403/06/13,تهران ویلا نرسیده به خ مهرسر,90,مختلف,0,165000000,14850000000
,10297979,1403/06/13,شهرك راه آهن بلواركوهك,107,3,0,104670000,11200000000
,10129308,1403/06/13,خ دماوند ایستگاه ابوریحان,106,2,10,80188000,8500000000
,10262844,1403/06/13,پیروزی خ نبرد شمالی,97,-2,22,21649000,2100000000
,10248715,1403/06/13,ستارخان خ حاجی پور امیر,146,10,30,89041000,13000000000
,10298333,1403/06/13,پیروزی خ طبرسی,80,2,10,75000000,6000000000
,10245459,1403/06/13,الهیه خ مریم,257,همكف,30,230000000,59110000000
,10298163,1403/06/13,تهران نو خ مسیل جاجرود,58,4,16,74137000,4300000000
,3889167,1403/06/13,پیروزی خ تاجری,91,6,3,49450000,4500000000
,10269714,1403/06/13,الهیه خ نصیبی,214,2,30,190000000,40660000000
,10202652,1403/06/13,پیروزی خ پرستار شمالی,280,كلی,0,109285000,30600000000
,10260290,1403/06/13,پیروزی خ پرستار شمالی,70,1,0,102857000,7200000000
,10351307,1403/06/13,سهروردی شمالی نرسیده به ك نیكان,130,5,30,100000000,13000000000
,10298223,1403/06/13,پونك سردار جنگل شمال,55,1,27,123630000,6800000000
,10332464,1403/06/13,سهروردی شمالی نرسیده به خ كوروش,108,5,8,150000000,16200000000
,10249883,1403/06/13,انتهای همت غرب شهرك الهیه غرب,160,6,4,90000000,14400000000
,10120710,1403/06/13,شهرك غرب خ طاهرخانی,248,2واحدباهم,30,141129000,35000000000
,10297810,1403/06/13,پیروزی میدان بروجردی,91,2,29,54945000,5000000000
,10248520,1403/06/13,پیروزی خ پاسدارگمنام,60,4,8,61666000,3700000000
,10332973,1403/06/13,چیتگر بلوار كوهك,120,19,0,74166000,8900000000
,10205745,1403/06/13,پیروزی خ نجارمحمودی,92,3,10,83695000,7700000000
,10130582,1403/06/13,اوین دركه كوهسار,100,3,8,190000000,19000000000
,10449682,1403/06/13,زعفرانیه میدان الف,192,1,1,296875000,57000000000
,10271465,1403/06/13,گاندی نرسیده به نهم,180,زیر همكف,25,85000000,15300000000
,10298187,1403/06/13,ولنجك بلوار دانشجو,175,4,0,300000000,52500000000
,10349711,1403/06/13,ستاری پیامبر مركزی,54,3,20,107407000,5800000000
,10259640,1403/06/13,تهران نو بلوار اشراقی,90,4,15,65555000,5900000000
,10297455,1403/06/13,پیروزی میدان شكوفه,71,2,21,52112000,3700000000
,10297438,1403/06/13,پیروزی خ افراسیابی جنوبی,61,4,17,73770000,4500000000
,10255410,1403/06/13,پیروزی چهارصد دستگاه,86,4,10,72093000,6200000000
,10349720,1403/06/13,جنت آباد مركزی ك صفرخانلو,92,3,8,113043000,10400000000
,10349721,1403/06/13,اشرفی اصفهانی خ فكوی,150,4,10,133333000,20000000000
,10129272,1403/06/13,پیروزی خ شكوفه,109,4,3,84403000,9200000000
,10267799,1403/06/13,شهرك غرب بلوار دادمان,140,2,0,270000000,37800000000
,10297329,1403/06/13,پیروزی خ افراسیابی شمالی,95,5,0,120000000,11400000000
,10266626,1403/06/13,نیرو هوایی خ 30 متری,80,1,30,137500000,11000000000
,3669744,1403/06/13,شهرك غرب بلواردادمان,145,1,0,300000000,43500000000
,10257005,1403/06/13,اشرفی اصفهانی خ پارك شهرك هما,221,همكف,20,167420000,37000000000
,10449680,1403/06/13,ملاصدرا خ شاد,131,2,22,130000000,17030000000
,10297193,1403/06/13,گلبرگ شرقی خ دردشت,94,3,30,82970000,7800000000
,3855527,1403/06/13,تهران نو بالاتر از خ شورا,55,4,16,70000000,3850000000
,10449678,1403/06/13,شهرك راه آهن بلوار هوانیروز,80,1,12,90000000,7200000000
,10298170,1403/06/13,پیروزی خ شكوفه,43,2,28,53488000,2300000000
,10205046,1403/06/13,پیروزی خ پرستارشمالی,74,4,14,87837000,6500000000
,10298152,1403/06/13,پیروزی نرسیده به خ زینتی افخم,50,4,18,64000000,3200000000
,10333860,1403/06/13,تهران نو خ تیموری,112,2,16,82142000,9200000000
,3882944,1403/06/13,دركه كوهسار,107,1,10,170000000,18190000000
,10297449,1403/06/13,پیروزی بلوار ابوذر بین پل دوم و سوم خ گلستان,73,4,17,70547000,5150000000
,10301926,1403/06/13,نارمك میدان 58,81,همكف,25,123456000,10000000000
,3423671,1403/06/13,تهران نو خ 30 متری,63,3,20,66666000,4200000000
,10163607,1403/06/13,پیروزی خ نبرد شمالی,95,همكف,15,73684000,7000000000
,10336537,1403/06/13,سعادت آباد میدان فرهنگ,154,همكف,24,123376000,19000000000
,10333885,1403/06/13,نیروی هوایی فلكه لوزی,106,1,20,70000000,7420000000
,10296583,1403/06/13,مجیدیه جنوبی نرسیده به ك میرشریفی,88,1,7,100000000,8800000000
,3905927,1403/06/13,گلبرگ شرقی خ دردشت,86,1,30,85000000,7310000000
,10255167,1403/06/13,سعادت آباد بالاتراز میدان كاج,94,همكف,16,136000000,12784000000
,3967800,1403/06/13,فرحزاد خ ایثارگران شمالی,120,2,21,133333000,16000000000
,10268815,1403/06/13,سعادت آباد بالاتر از كاج,138,1,20,173913000,24000000000
,10052764,1403/06/13,گلبرگ غربی خ صفایی,87,4,20,70000000,6090000000
,10243496,1403/06/13,گلبرگ غربی خ صفایی,49,3,12,70000000,3430000000
,10351780,1403/06/13,نارمك میدان 10,101,3,4,113860000,11500000000
,10449674,1403/06/13,اشرفی اصفهانی شهرك هما,92,1,6,121730000,11200000000
,2505319,1403/06/13,مجیدیه جنوبی خ كرمان,156,1,12,96150000,15000000000
,10118201,1403/06/13,نارمك خ آیت,135,2,7,135000000,18225000000
,10333527,1403/06/13,نارمك خ طاهری,44,3,11,93180000,4100000000
,10244948,1403/06/13,بلوارمرزداران خ ناهید,153,2,30,304347000,28000000000
,10244343,1403/06/13,هروی حسین آباد,180,10,0,125000000,22500000000
,10417370,1403/06/13,جشنواره خ زهدی خ محسن مرادی,75,3,1,41330000,3100000000
,10349942,1403/06/13,تهران پارس بلوار پروین بین 133وبلوار,56,2,21,57140000,3200000000
,10449670,1403/06/13,جنت آباد میدان چهارباغ,100,3,2,155000000,15500000000
,10449669,1403/06/13,اشرفی اصفهانی باغ فیض خ مهستان,130,3,0,150000000,19500000000
,10449668,1403/06/13,شهران بلوار كوهسار,70,4,9,100714000,7050000000
,10243255,1403/06/13,دارآباد خ پورابتهاج خ سبك رو,78,1,5,120000000,9360000000
,10164570,1403/06/13,مجیدیه جنوبی خ همایی,90,3,17,77770000,7000000000
,10300033,1403/06/13,نیاوران كاشانك,186,5,2,231182000,43000000000
